train_or_test,Simulation_Number,Maze_Name,Step_Size,Side_Length,Total_Length,Corner,Width,Height,Fillet_Radius,Simulation_Resistance,Best_Model
test,10121,Maze_135,1.5,70.5,70.5,0,250.0,200.0,0.0,0.124362272545392,ExtraTreesRegressor
train,2645,Maze_36,0.75,4.5,10.5,10,107.0,130.0,80.25,0.221512096238952,ExtraTreesRegressor
train,4819,Maze_65,1.0,9.0,19.0,8,100.0,100.0,62.5,0.757082086629226,ExtraTreesRegressor
train,2033,Maze_28,0.5,57.5,57.5,0,50.0,150.0,0.0,6.83857991203961,ExtraTreesRegressor
train,7067,Maze_148,1.25,12.5,37.5,18,40.0,80.0,30.0,18.1398145711737,ExtraTreesRegressor
train,8300,Maze_173,1.5,7.5,25.5,12,572.5,776.666666666667,429.375,0.0005725550896657,ExtraTreesRegressor
train,2204,Maze_30,0.5,34.5,34.5,0,100.0,250.0,0.0,0.323107681607133,ExtraTreesRegressor
train,603,Maze_23,0.5,20.0,75.0,82,40.0,400.0,35.0,5.81768852383922,ExtraTreesRegressor
train,4845,Maze_65,1.0,8.0,16.0,12,224.0,400.0,196.0,0.0093330682667835,ExtraTreesRegressor
train,5471,Maze_73,1.0,43.0,43.0,0,250.0,200.0,0.0,0.0757615860324957,ExtraTreesRegressor
train,9623,Maze_129,1.5,16.5,55.5,22,100.0,150.0,75.0,1.06058970560117,ExtraTreesRegressor
train,6745,Maze_141,1.25,11.25,26.25,16,332.5,40.0,207.8125,2.05713942835471,ExtraTreesRegressor
train,6673,Maze_89,1.5,12.0,27.0,12,608.0,400.0,380.0,0.0019998235090895,ExtraTreesRegressor
train,100,Maze_4,0.5,10.0,40.0,42,180.0,40.0,112.5,5.92322933721477,ExtraTreesRegressor
train,756,Maze_11,0.5,9.5,9.5,0,50.0,100.0,0.0,1.95217882381475,ExtraTreesRegressor
train,5721,Maze_120,1.0,19.0,69.0,42,40.0,66.6666666666667,35.0,43.2813386782809,ExtraTreesRegressor
test,2213,Maze_30,0.5,34.5,34.5,0,150.0,150.0,0.0,0.290654372044214,ExtraTreesRegressor
train,10556,Maze_141,2.0,18.0,30.0,10,616.0,310.0,462.0,0.0040495653976533,ExtraTreesRegressor
train,457,Maze_7,0.5,2.5,4.5,4,40.0,220.0,25.0,0.657810539725863,ExtraTreesRegressor
train,3127,Maze_42,0.5,16.5,36.5,44,200.0,150.0,125.0,0.167640988985788,ExtraTreesRegressor
train,889,Maze_19,0.5,9.5,31.5,36,145.0,40.0,90.625,6.2404385678132,ExtraTreesRegressor
train,6113,Maze_128,1.25,3.75,6.25,4,186.25,150.83333333333297,139.6875,0.0329401577537716,ExtraTreesRegressor
train,4809,Maze_65,1.0,9.0,19.0,8,50.0,150.0,43.75,2.22322269232519,ExtraTreesRegressor
train,1396,Maze_19,0.5,16.5,16.5,0,200.0,50.0,0.0,1.49241689569684,ExtraTreesRegressor
train,3980,Maze_54,1.0,4.0,6.0,4,40.0,130.0,30.0,1.55700206815453,RandomForestRegressor
train,7507,Maze_101,1.5,9.0,18.0,6,50.0,150.0,31.25,2.10165576253743,ExtraTreesRegressor
train,5688,Maze_76,1.5,6.0,9.0,4,608.0,40.0,532.0,0.254408597639826,ExtraTreesRegressor
train,862,Maze_32,0.75,12.0,45.0,36,263.333333333333,400.0,164.583333333333,0.0175131995953143,ExtraTreesRegressor
train,9487,Maze_127,1.5,16.5,31.5,12,150.0,150.0,93.75,0.248517683215893,ExtraTreesRegressor
train,3100,Maze_42,0.75,6.0,22.5,20,107.0,310.0,66.875,0.131494193099475,ExtraTreesRegressor
train,2981,Maze_63,0.75,11.25,21.75,16,40.0,53.3333333333333,30.0,19.9009863186881,ExtraTreesRegressor
train,8901,Maze_119,1.75,17.5,56.0,18,541.0,130.0,473.375,0.0833755998299305,ExtraTreesRegressor
train,10711,Maze_143,2.0,20.0,44.0,14,808.0,40.0,505.0,1.02042434487448,ExtraTreesRegressor
train,7419,Maze_155,1.25,17.5,50.0,28,332.5,40.0,290.9375,2.87108594011706,ExtraTreesRegressor
train,5716,Maze_77,1.5,6.0,9.0,4,182.0,40.0,113.75,1.27238922226391,DecisionTreeRegressor
train,7560,Maze_158,1.25,18.75,48.75,24,186.25,372.5,162.96875,0.0501319156290638,ExtraTreesRegressor
train,2560,Maze_35,0.75,4.5,6.0,4,40.0,310.0,25.0,0.612184224244507,ExtraTreesRegressor
train,1565,Maze_58,1.0,14.0,28.0,18,346.666666666667,400.0,260.0,0.005844875198392,ExtraTreesRegressor
train,5776,Maze_121,1.25,3.75,6.25,4,186.25,150.83333333333297,116.40625,0.0331999311909415,ExtraTreesRegressor
train,5205,Maze_70,1.0,15.0,15.0,0,100.0,250.0,0.0,0.141785402193917,ExtraTreesRegressor
train,7253,Maze_97,1.0,31.0,31.0,0,200.0,150.0,0.0,0.155100858802128,ExtraTreesRegressor
train,7152,Maze_149,1.25,15.0,45.0,20,478.75,957.5,418.90625,0.0011103372411865,ExtraTreesRegressor
train,466,Maze_7,0.5,2.5,4.5,4,82.0,40.0,51.25,2.04807496076977,ExtraTreesRegressor
train,621,Maze_23,0.5,20.0,75.0,82,180.0,400.0,157.5,0.0742530428882995,ExtraTreesRegressor
train,145,Maze_2,0.5,1.5,2.5,4,208.0,310.0,130.0,0.0026040744671221,ExtraTreesRegressor
train,5362,Maze_112,1.0,15.0,37.0,26,270.0,540.0,168.75,0.0086589202116466,ExtraTreesRegressor
test,2849,Maze_38,0.75,5.25,9.75,10,308.0,400.0,231.0,0.0026423068880734,DecisionTreeRegressor
train,6026,Maze_126,1.25,3.75,6.25,4,332.5,40.0,249.375,0.49212762518444,ExtraTreesRegressor
train,2253,Maze_31,0.75,3.75,6.75,8,40.0,40.0,35.0,10.480419465568,ExtraTreesRegressor
train,1711,Maze_23,0.5,5.0,19.0,18,208.0,40.0,130.0,2.51894910705146,ExtraTreesRegressor
train,7635,Maze_160,1.25,18.75,78.75,32,40.0,40.0,35.0,121.48445213604,ExtraTreesRegressor
train,2248,Maze_47,0.75,3.0,4.5,4,291.25,220.833333333333,182.03125,0.0045731781433895,ExtraTreesRegressor
train,1233,Maze_46,0.75,19.5,64.5,50,151.666666666667,400.0,132.708333333333,0.101614277414993,ExtraTreesRegressor
train,5750,Maze_77,1.0,13.0,63.0,40,200.0,100.0,150.0,0.737782830871741,ExtraTreesRegressor
train,9472,Maze_198,1.5,19.5,40.5,16,217.5,171.666666666667,135.9375,0.119234427520579,ExtraTreesRegressor
train,230,Maze_4,0.5,10.0,10.0,0,50.0,100.0,0.0,2.05173999193795,ExtraTreesRegressor
test,4580,Maze_62,1.0,17.0,17.0,0,50.0,100.0,0.0,3.45876489137457,HistGradientBoostingRegressor
train,5658,Maze_118,1.0,19.0,41.0,24,385.0,283.333333333333,336.875,0.0140692058533181,ExtraTreesRegressor
train,1262,Maze_17,0.5,4.0,12.0,12,208.0,40.0,156.0,1.58056659693986,ExtraTreesRegressor
train,2102,Maze_44,0.75,2.25,3.75,4,291.25,40.0,218.4375,0.340927636193503,ExtraTreesRegressor
train,5870,Maze_79,1.5,7.5,7.5,0,182.0,130.0,0.0,0.0622518314311579,ExtraTreesRegressor
train,9410,Maze_197,1.5,19.5,58.5,22,40.0,40.0,30.0,90.782134138082,ExtraTreesRegressor
train,9431,Maze_126,1.5,15.0,27.0,8,200.0,200.0,150.0,0.0671767029646187,ExtraTreesRegressor
train,1415,Maze_19,0.5,16.5,16.5,0,250.0,100.0,0.0,0.167998718191291,ExtraTreesRegressor
train,5261,Maze_71,1.0,10.0,32.0,22,40.0,310.0,30.0,3.24845867229638,ExtraTreesRegressor
train,6137,Maze_82,1.5,9.0,15.0,6,608.0,40.0,456.0,0.485825081013516,ExtraTreesRegressor
train,2174,Maze_29,0.75,3.0,3.0,0,308.0,400.0,0.0,0.0008732557546884,ExtraTreesRegressor
train,3014,Maze_41,0.75,6.0,13.5,12,40.0,400.0,30.0,1.04771996802405,ExtraTreesRegressor
train,2377,Maze_32,0.5,12.5,38.5,46,200.0,150.0,125.0,0.175077999508436,ExtraTreesRegressor
test,5141,Maze_108,1.0,13.0,77.0,54,40.0,53.3333333333333,30.0,69.7399605759237,XGBRegressor
test,728,Maze_27,0.75,9.75,41.25,32,263.333333333333,400.0,197.5,0.0158023035706141,ExtraTreesRegressor
train,1643,Maze_22,0.5,5.0,19.0,24,208.0,220.0,156.0,0.0350971362380773,ExtraTreesRegressor
train,7213,Maze_97,1.75,5.25,5.25,0,40.0,400.0,0.0,0.411901240257847,ExtraTreesRegressor
train,4564,Maze_96,1.0,7.0,21.0,14,40.0,53.3333333333333,25.0,19.0130535484886,ExtraTreesRegressor
train,2914,Maze_61,0.75,11.25,41.25,34,207.5,415.0,129.6875,0.027493357622146,ExtraTreesRegressor
train,5678,Maze_76,1.0,51.0,51.0,0,200.0,150.0,0.0,0.254931419777922,ExtraTreesRegressor
train,8528,Maze_114,1.5,22.5,22.5,0,200.0,150.0,0.0,0.112954391336601,ExtraTreesRegressor
train,2843,Maze_38,0.5,14.5,48.5,56,250.0,150.0,187.5,0.149684202679681,ExtraTreesRegressor
train,1727,Maze_64,1.0,16.0,58.0,36,346.666666666667,400.0,260.0,0.0120031386410967,ExtraTreesRegressor
train,2430,Maze_90,1.25,17.5,52.5,24,430.0,400.0,376.25,0.0070670071354953,ExtraTreesRegressor
train,5074,Maze_106,1.0,13.0,33.0,20,270.0,540.0,168.75,0.0077700872483671,ExtraTreesRegressor
train,4997,Maze_105,1.0,13.0,33.0,20,40.0,53.3333333333333,30.0,30.0471789222192,BaggingRegressor
train,6534,Maze_137,1.25,8.75,18.75,12,40.0,53.3333333333333,35.0,16.7599888509497,ExtraTreesRegressor
test,5165,Maze_69,1.0,9.0,17.0,10,408.0,130.0,306.0,0.0398221948204872,RandomForestRegressor
train,5399,Maze_113,1.0,17.0,45.0,28,155.0,310.0,116.25,0.0967620428824892,ExtraTreesRegressor
train,734,Maze_10,0.5,3.0,6.0,10,166.0,400.0,124.5,0.0074437586156295,ExtraTreesRegressor
train,8111,Maze_169,1.5,4.5,4.5,0,572.5,1145.0,0.0,5.66700435781428e-05,ExtraTreesRegressor
train,1037,Maze_39,0.75,15.75,62.25,54,151.666666666667,40.0,113.75,10.623486271406,ExtraTreesRegressor
train,6852,Maze_92,1.0,19.0,47.0,32,100.0,200.0,87.5,0.577111276367674,ExtraTreesRegressor
train,2142,Maze_45,0.75,3.0,4.5,4,207.5,165.0,181.5625,0.0159073651487489,ExtraTreesRegressor
train,9030,Maze_121,1.5,13.5,43.5,16,100.0,250.0,87.5,0.400198497578895,ExtraTreesRegressor
train,8554,Maze_179,1.5,9.0,15.0,8,40.0,80.0,25.0,7.1842736194922,ExtraTreesRegressor
train,9035,Maze_189,1.5,15.0,36.0,16,40.0,80.0,30.0,17.4871425110576,ExtraTreesRegressor
train,5671,Maze_76,1.0,51.0,51.0,0,200.0,50.0,0.0,4.50949124515697,ExtraTreesRegressor
train,10192,Maze_136,2.0,16.0,36.0,10,808.0,220.0,505.0,0.0086479845555319,ExtraTreesRegressor
train,3624,Maze_49,1.0,3.0,5.0,4,132.0,220.0,115.5,0.0270509194232861,ExtraTreesRegressor
train,938,Maze_13,0.5,3.5,5.5,6,124.0,220.0,93.0,0.0343192799382324,ExtraTreesRegressor
train,8179,Maze_110,1.5,9.0,21.0,10,50.0,100.0,31.25,4.1318198348256,ExtraTreesRegressor
train,6277,Maze_84,1.0,35.0,35.0,0,200.0,150.0,0.0,0.175113047667758,ExtraTreesRegressor
train,9793,Maze_131,1.5,16.5,25.5,10,150.0,250.0,93.75,0.0821756469989683,ExtraTreesRegressor
train,268,Maze_4,0.5,2.0,3.0,4,124.0,400.0,77.5,0.0086034340452254,ExtraTreesRegressor
train,6787,Maze_142,1.25,11.25,21.25,12,186.25,261.66666666666697,116.40625,0.0381434602454571,ExtraTreesRegressor
train,9238,Maze_124,2.0,8.0,12.0,4,40.0,400.0,25.0,0.939224354767922,ExtraTreesRegressor
train,1858,Maze_25,0.5,10.5,26.5,28,200.0,250.0,125.0,0.0429520160687219,ExtraTreesRegressor
test,682,Maze_10,0.5,3.0,6.0,10,40.0,220.0,25.0,0.872306166426687,DecisionTreeRegressor
test,244,Maze_4,0.5,2.0,3.0,4,82.0,130.0,51.25,0.117338573824531,ExtraTreesRegressor
train,2023,Maze_43,0.75,2.25,2.25,0,40.0,66.6666666666667,0.0,1.49342688491753,ExtraTreesRegressor
train,1384,Maze_19,0.5,4.5,9.5,10,124.0,130.0,77.5,0.146490325858708,ExtraTreesRegressor
train,3551,Maze_48,0.75,7.5,30.0,26,107.0,310.0,80.25,0.17335525443997,ExtraTreesRegressor
train,4919,Maze_66,1.0,8.0,30.0,16,224.0,400.0,168.0,0.0173473894751898,ExtraTreesRegressor
train,7428,Maze_100,1.75,7.0,14.0,6,40.0,40.0,35.0,21.3948807260022,ExtraTreesRegressor
train,136,Maze_6,0.5,12.0,60.0,74,40.0,40.0,25.0,93.4614669016786,ExtraTreesRegressor
train,4350,Maze_91,1.0,5.0,5.0,0,270.0,206.666666666667,0.0,0.0072955947087108,ExtraTreesRegressor
train,10691,Maze_143,2.0,20.0,44.0,14,424.0,310.0,318.0,0.0107133465997225,ExtraTreesRegressor
train,4011,Maze_54,1.0,4.0,6.0,4,224.0,130.0,196.0,0.0324336284319534,ExtraTreesRegressor
train,9723,Maze_130,2.0,12.0,24.0,6,616.0,40.0,539.0,0.492252137491396,ExtraTreesRegressor
test,3350,Maze_45,0.75,6.75,17.25,18,241.0,130.0,180.75,0.0818149155359999,DecisionTreeRegressor
test,10002,Maze_134,1.5,19.5,70.5,28,100.0,200.0,87.5,0.87309586316924,RandomForestRegressor
train,5857,Maze_79,1.0,13.0,45.0,26,50.0,150.0,31.25,5.25969615196457,ExtraTreesRegressor
train,4558,Maze_95,1.0,7.0,11.0,8,385.0,770.0,240.625,0.0006554383160131,ExtraTreesRegressor
train,1548,Maze_58,1.0,14.0,28.0,18,40.0,400.0,35.0,2.15419973726796,ExtraTreesRegressor
train,1626,Maze_34,0.5,17.5,50.5,52,197.5,158.333333333333,172.8125,0.204767542738977,ExtraTreesRegressor
train,1063,Maze_40,0.75,15.75,33.75,26,151.666666666667,40.0,94.7916666666667,6.17692423203777,ExtraTreesRegressor
train,8747,Maze_117,1.5,19.5,19.5,0,200.0,50.0,0.0,1.76106156189573,ExtraTreesRegressor
test,3098,Maze_65,0.75,13.5,58.5,48,207.5,40.0,155.625,6.81814060085997,XGBRegressor
train,8149,Maze_170,1.5,4.5,7.5,4,572.5,40.0,357.8125,0.31133215035596,BaggingRegressor
train,6909,Maze_93,1.0,47.0,47.0,0,50.0,150.0,0.0,5.58681920260957,ExtraTreesRegressor
test,2263,Maze_84,1.25,13.75,31.25,20,430.0,220.0,268.75,0.0168028124254962,ExtraTreesRegressor
train,4909,Maze_66,1.0,19.0,19.0,0,150.0,100.0,0.0,0.39800832575409,ExtraTreesRegressor
train,5226,Maze_70,1.0,10.0,22.0,10,316.0,130.0,276.5,0.0689241051199875,ExtraTreesRegressor
train,7118,Maze_95,1.5,15.0,24.0,6,608.0,220.0,456.0,0.0079833737769273,ExtraTreesRegressor
train,8472,Maze_113,1.75,14.0,31.5,12,708.0,310.0,619.5,0.0033989316175911,ExtraTreesRegressor
test,5869,Maze_123,1.25,3.75,6.25,4,186.25,40.0,116.40625,0.938291440015983,ExtraTreeRegressor
train,967,Maze_36,0.75,13.5,45.0,36,263.333333333333,220.0,164.583333333333,0.0539412484659434,ExtraTreesRegressor
train,742,Maze_28,0.75,9.75,47.25,30,151.666666666667,220.0,94.7916666666667,0.180917287620634,ExtraTreesRegressor
train,8035,Maze_108,1.5,9.0,30.0,12,50.0,200.0,31.25,2.52237589060967,ExtraTreesRegressor
train,2150,Maze_45,0.75,3.0,4.5,4,291.25,40.0,218.4375,0.416658927993524,ExtraTreesRegressor
test,8781,Maze_118,1.5,13.5,40.5,16,50.0,100.0,43.75,7.94242469685446,RandomForestRegressor
train,6187,Maze_83,1.5,9.0,18.0,8,324.0,220.0,202.5,0.0155556347624241,ExtraTreesRegressor
train,9888,Maze_132,1.5,19.5,61.5,28,250.0,50.0,218.75,2.98794035140531,ExtraTreesRegressor
train,5527,Maze_116,1.0,17.0,43.0,26,40.0,66.6666666666667,25.0,27.1557713035779,ExtraTreesRegressor
train,3838,Maze_80,0.75,19.5,109.5,96,291.25,582.5,182.03125,0.0185982798184965,ExtraTreesRegressor
train,1658,Maze_23,0.5,10.5,79.5,92,50.0,150.0,37.5,9.34278847661429,ExtraTreesRegressor
train,2590,Maze_35,0.5,36.5,36.5,0,150.0,200.0,0.0,0.177193083954777,ExtraTreesRegressor
train,8133,Maze_109,1.5,30.0,30.0,0,150.0,50.0,0.0,3.79003920868961,ExtraTreesRegressor
train,700,Maze_26,0.75,9.75,15.75,12,263.333333333333,400.0,164.583333333333,0.0061792250635999,ExtraTreesRegressor
train,7360,Maze_154,1.25,17.5,42.5,26,186.25,150.83333333333297,116.40625,0.221145560252731,ExtraTreesRegressor
train,1663,Maze_23,0.5,5.0,19.0,18,40.0,400.0,25.0,1.48706703642746,ExtraTreesRegressor
train,5209,Maze_109,1.0,15.0,37.0,22,270.0,40.0,168.75,3.03195941625377,ExtraTreesRegressor
train,3487,Maze_47,0.75,7.5,21.0,16,174.0,220.0,108.75,0.0591424038940973,ExtraTreesRegressor
train,2319,Maze_49,0.75,5.25,6.75,4,123.75,40.0,108.28125,1.5918792869093,ExtraTreesRegressor
train,4757,Maze_100,1.0,9.0,17.0,8,40.0,53.3333333333333,30.0,15.4855157194095,ExtraTreesRegressor
train,3847,Maze_52,1.0,6.0,10.0,6,100.0,150.0,62.5,0.193150030466385,ExtraTreesRegressor
test,5569,Maze_75,1.5,4.5,7.5,4,182.0,130.0,113.75,0.0577274910477755,XGBRegressor
train,8214,Maze_110,1.5,9.0,21.0,10,150.0,150.0,131.25,0.164426664683594,ExtraTreesRegressor
train,4720,Maze_63,1.0,7.0,13.0,8,250.0,200.0,156.25,0.0216029085767968,ExtraTreesRegressor
test,1710,Maze_64,1.0,16.0,58.0,36,40.0,400.0,35.0,4.47681535974025,RandomForestRegressor
train,5805,Maze_78,1.5,6.0,9.0,4,182.0,400.0,159.25,0.0091032075375458,ExtraTreesRegressor
train,507,Maze_7,0.5,2.5,4.5,4,166.0,310.0,145.25,0.0083278723683012,ExtraTreesRegressor
train,1283,Maze_18,0.5,8.5,16.5,22,50.0,150.0,37.5,1.92680641454079,ExtraTreesRegressor
train,3835,Maze_52,1.0,4.0,6.0,4,40.0,310.0,25.0,0.609470659630902,ExtraTreesRegressor
train,1107,Maze_15,0.5,3.5,7.5,10,166.0,310.0,145.25,0.0133851104128977,ExtraTreesRegressor
train,6225,Maze_83,1.5,9.0,18.0,8,608.0,400.0,532.0,0.0013413683277793,ExtraTreesRegressor
train,961,Maze_13,0.5,3.5,5.5,6,208.0,40.0,130.0,0.736234379059267,ExtraTreesRegressor
train,7887,Maze_106,1.75,10.5,17.5,6,40.0,310.0,35.0,1.75446884613668,ExtraTreesRegressor
train,1064,Maze_15,0.5,3.5,7.5,10,40.0,400.0,30.0,0.584721688138212,ExtraTreesRegressor
train,2606,Maze_35,0.75,4.5,6.0,4,241.0,310.0,180.75,0.0045170428838786,ExtraTreesRegressor
test,10481,Maze_140,2.0,18.0,42.0,14,616.0,310.0,462.0,0.0056409546224464,BaggingRegressor
train,2158,Maze_80,1.25,11.25,26.25,10,430.0,400.0,268.75,0.0036173616462038,ExtraTreesRegressor
train,5720,Maze_77,1.0,13.0,63.0,40,100.0,100.0,75.0,2.50272280279136,ExtraTreesRegressor
test,5611,Maze_117,1.0,19.0,59.0,32,385.0,526.666666666667,240.625,0.0060343631059478,BaggingRegressor
train,2713,Maze_101,1.5,12.0,33.0,10,276.666666666667,220.0,172.916666666667,0.0362568589242089,ExtraTreesRegressor
train,4267,Maze_57,1.0,16.0,16.0,0,250.0,150.0,0.0,0.0567193258756205,ExtraTreesRegressor
train,1823,Maze_68,1.0,18.0,68.0,48,193.333333333333,220.0,145.0,0.14941071526963,ExtraTreesRegressor
train,7929,Maze_166,1.5,4.5,7.5,4,40.0,66.6666666666667,35.0,4.76785314832393,ExtraTreesRegressor
train,2431,Maze_33,0.5,38.5,38.5,0,150.0,50.0,0.0,4.86083183866922,ExtraTreesRegressor
train,1424,Maze_53,1.0,12.0,28.0,14,346.666666666667,40.0,260.0,1.78009695498201,ExtraTreesRegressor
train,702,Maze_15,0.5,7.5,15.5,16,145.0,123.333333333333,126.87499999999999,0.193843227054234,ExtraTreesRegressor
train,1453,Maze_31,0.5,15.5,63.5,76,92.5,40.0,57.8125,23.6288266591859,ExtraTreesRegressor
train,652,Maze_9,0.5,8.5,8.5,0,200.0,150.0,0.0,0.0431520226253019,ExtraTreesRegressor
test,4291,Maze_58,1.0,6.0,16.0,10,100.0,50.0,62.5,2.96908950298564,BaggingRegressor
train,1325,Maze_18,0.5,8.5,16.5,22,200.0,100.0,150.0,0.199328688269361,ExtraTreesRegressor
train,1921,Maze_26,0.5,26.5,26.5,0,200.0,50.0,0.0,2.37548995880388,ExtraTreesRegressor
train,8301,Maze_111,1.75,12.25,22.75,6,541.0,130.0,473.375,0.035142198519286,ExtraTreesRegressor
train,8943,Maze_120,1.5,13.5,25.5,10,100.0,50.0,87.5,4.70890292011212,ExtraTreesRegressor
train,7748,Maze_104,1.75,8.75,19.25,8,207.0,220.0,155.25,0.0373856110859206,ExtraTreesRegressor
train,5422,Maze_113,1.0,17.0,45.0,28,385.0,770.0,240.625,0.0025410979059325,ExtraTreesRegressor
train,1849,Maze_39,0.5,19.5,138.5,170,145.0,40.0,90.625,26.8659387008846,ExtraTreesRegressor
train,1568,Maze_33,0.5,17.5,45.5,58,145.0,206.666666666667,108.75,0.211698776651958,ExtraTreesRegressor
train,4059,Maze_55,1.0,5.0,13.0,8,40.0,220.0,35.0,1.86782083475913,ExtraTreesRegressor
train,262,Maze_6,0.5,3.5,6.5,8,92.5,185.0,57.8125,0.110519596549802,ExtraTreesRegressor
train,8775,Maze_117,1.5,19.5,19.5,0,250.0,250.0,0.0,0.0214588365269972,ExtraTreesRegressor
train,971,Maze_13,0.5,3.5,5.5,6,208.0,310.0,156.0,0.0057191504562522,ExtraTreesRegressor
train,2230,Maze_30,0.5,34.5,34.5,0,200.0,200.0,0.0,0.0916725263952087,ExtraTreesRegressor
train,8914,Maze_186,1.5,13.5,34.5,16,395.0,790.0,246.875,0.0017917998580015,ExtraTreesRegressor
train,4399,Maze_92,1.0,5.0,13.0,10,270.0,373.33333333333303,168.75,0.0054434691429036,ExtraTreesRegressor
train,312,Maze_5,0.5,2.0,3.0,4,40.0,310.0,35.0,0.303977295784482,ExtraTreesRegressor
train,6663,Maze_89,1.0,29.0,29.0,0,250.0,50.0,0.0,2.01526363615729,ExtraTreesRegressor
train,1565,Maze_33,0.5,17.5,45.5,58,145.0,123.333333333333,108.75,0.56897648289733,ExtraTreesRegressor
train,3046,Maze_113,1.5,18.0,51.0,20,513.333333333333,220.0,320.83333333333303,0.0214892335416016,ExtraTreesRegressor
train,5864,Maze_123,1.25,3.75,6.25,4,40.0,66.6666666666667,30.0,3.93296964223915,ExtraTreesRegressor
test,7569,Maze_101,1.5,9.0,18.0,6,250.0,150.0,218.75,0.0562050684145662,LGBMRegressor
train,3367,Maze_71,0.75,15.0,34.5,34,40.0,66.6666666666667,25.0,21.8216469925944,ExtraTreesRegressor
train,2712,Maze_57,0.75,9.0,31.5,20,123.75,247.5,108.28125,0.166260951921504,ExtraTreesRegressor
train,9504,Maze_127,1.5,16.5,31.5,12,200.0,150.0,175.0,0.142661597855836,ExtraTreesRegressor
train,3976,Maze_54,1.0,12.0,12.0,0,50.0,50.0,0.0,8.17211599363609,ExtraTreesRegressor
train,2038,Maze_76,1.25,10.0,20.0,10,235.0,220.0,146.875,0.0302683241764503,ExtraTreesRegressor
test,8330,Maze_112,1.5,9.0,21.0,8,50.0,100.0,37.5,4.16991083254875,DecisionTreeRegressor
train,9779,Maze_131,2.0,12.0,36.0,10,232.0,400.0,174.0,0.0191966736446312,ExtraTreesRegressor
train,10131,Maze_136,1.5,19.5,31.5,10,50.0,100.0,43.75,6.23342422721561,ExtraTreesRegressor
train,1648,Maze_35,0.5,17.5,68.5,86,92.5,88.3333333333333,57.8125,4.11090976940588,ExtraTreesRegressor
train,4978,Maze_67,1.0,9.0,17.0,6,132.0,400.0,82.5,0.0409214545261235,ExtraTreesRegressor
train,7409,Maze_99,1.75,5.25,8.75,4,541.0,400.0,405.75,0.0008331437164246,ExtraTreesRegressor
train,1151,Maze_16,0.5,6.5,25.5,34,100.0,200.0,75.0,0.312539899007549,ExtraTreesRegressor
train,4045,Maze_85,1.0,3.0,5.0,4,155.0,40.0,96.875,0.990020170264516,ExtraTreesRegressor
train,376,Maze_6,0.5,4.5,12.5,16,50.0,50.0,31.25,7.99157497300659,ExtraTreesRegressor
train,73,Maze_1,0.5,3.0,8.0,12,250.0,250.0,156.25,0.0079457877127075,ExtraTreesRegressor
test,3511,Maze_47,0.5,18.5,90.5,112,250.0,50.0,156.25,5.08939177858858,DecisionTreeRegressor
train,7146,Maze_96,1.0,19.0,31.0,18,100.0,100.0,87.5,1.22718114739586,ExtraTreesRegressor
train,9823,Maze_131,1.5,16.5,25.5,10,250.0,250.0,156.25,0.0264434088020107,ExtraTreesRegressor
train,3939,Maze_83,1.0,3.0,5.0,4,40.0,40.0,35.0,7.77834697550023,ExtraTreesRegressor
train,3503,Maze_47,0.75,7.5,21.0,16,241.0,220.0,180.75,0.0298500253932485,ExtraTreesRegressor
train,4600,Maze_62,1.0,17.0,17.0,0,100.0,200.0,0.0,0.21743316951351,ExtraTreesRegressor
train,822,Maze_11,0.5,9.5,9.5,0,250.0,200.0,0.0,0.0170351399706991,ExtraTreesRegressor
train,4347,Maze_58,1.0,6.0,16.0,10,250.0,200.0,218.75,0.0262509298637665,ExtraTreesRegressor
train,7924,Maze_166,1.5,4.5,7.5,4,40.0,53.3333333333333,25.0,6.75093720345412,ExtraTreesRegressor
test,2002,Maze_42,0.75,2.25,3.75,4,207.5,415.0,129.6875,0.0026036616775148,ExtraTreesRegressor
train,1754,Maze_65,1.0,18.0,96.0,58,346.666666666667,400.0,260.0,0.0198026881117432,ExtraTreesRegressor
train,4041,Maze_54,1.0,4.0,6.0,4,408.0,130.0,357.0,0.0135788251565357,ExtraTreesRegressor
train,7775,Maze_162,1.5,4.5,7.5,4,572.5,1145.0,429.375,0.0001134407032902,RandomForestRegressor
test,2112,Maze_29,0.5,12.5,34.5,44,50.0,200.0,43.75,2.88167117774357,XGBRegressor
train,7509,Maze_101,1.5,9.0,18.0,6,50.0,150.0,43.75,2.10172107204818,ExtraTreesRegressor
train,7838,Maze_105,1.5,9.0,15.0,4,150.0,150.0,112.5,0.118298840171794,ExtraTreesRegressor
train,10129,Maze_136,1.5,19.5,31.5,10,50.0,100.0,31.25,6.23455552195679,ExtraTreesRegressor
train,7002,Maze_146,1.25,12.5,32.5,18,478.75,345.833333333333,418.90625,0.0048925763466209,ExtraTreesRegressor
train,1176,Maze_16,0.5,4.0,18.0,22,166.0,130.0,145.25,0.155232531756686,ExtraTreesRegressor
train,3498,Maze_73,0.75,17.25,65.25,58,291.25,220.833333333333,254.84374999999997,0.0625844670027502,ExtraTreesRegressor
train,4891,Maze_66,1.0,8.0,30.0,16,132.0,40.0,82.5,6.39062433552634,ExtraTreesRegressor
train,8979,Maze_120,1.75,17.5,42.0,12,541.0,220.0,473.375,0.0158071953076918,ExtraTreesRegressor
train,8143,Maze_170,1.5,4.5,7.5,4,395.0,540.0,246.875,0.000749025254587,ExtraTreesRegressor
